Session,Lap,Lap [Unnamed: 0_level_1],Time Lap [1/100 s],Strip [Unnamed: 2_level_1],Time Strip [1/100 s],Absolute Time [1/10 s],Time [1/10 s],RPM [Unnamed: 6_level_1],Speed #2 [Km/h],Speed #3 [Km/h],K2 [°C],Ntc1 [°C],A. Long. [G],A. Lat. [G],GPS Lat. [Unnamed: 13_level_1],GPS Long. [Unnamed: 14_level_1],Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude,F_Gear_Ratio,R_Gear_Ratio,F_Tire_Diameter [mm],R_Tire_Diameter [mm]
SN13239_120425_14H52,8,8,34,1,34,259.7,16,7490,56.6,0,479.2,0,0.78,-0.82,35.381759,140.280709,1,7490,566,0,4792,918,1078,24102,0,35381759,140280709,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,259.8,16.1,7367,53.4,0,468.4,0,0.75,-0.8,35.381749,140.280696,1,7367,534,0,4684,920,1075,23708,0,35381749,140280696,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,259.9,16.2,8004,50.6,0,456.2,0,0.52,-0.83,35.381741,140.280682,1,8004,506,0,4562,917,1052,23305,0,35381741,140280682,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260,16.3,7814,48.4,0,444.1,0,0.4,-0.78,35.381731,140.280671,1,7814,484,0,4441,922,1040,23027,0,35381731,140280671,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.1,16.4,7674,46.9,0,435.8,0,0.39,-0.74,35.381722,140.280661,1,7674,469,0,4358,926,1039,22442,0,35381722,140280661,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.2,16.5,7783,46.1,0,427,0,0.32,-0.75,35.381712,140.280654,1,7783,461,0,4270,925,1032,21849,0,35381712,140280654,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.3,16.6,7687,44.6,0,425.5,0,0.22,-0.76,35.381702,140.280647,1,7687,446,0,4255,924,1022,21253,0,35381702,140280647,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.4,16.7,7604,43.2,0,430.7,0,0.04,-0.76,35.381691,140.280641,1,7604,432,0,4307,924,1004,20705,0,35381691,140280641,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.5,16.8,7594,43.2,0,441.4,0,0.09,-0.73,35.381681,140.280637,1,7594,432,0,4414,927,1009,20187,0,35381681,140280637,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.6,16.9,7644,43.3,0,458.6,0,0.08,-0.73,35.381669,140.280634,1,7644,433,0,4586,927,1008,19551,0,35381669,140280634,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.7,17,7639,42.7,0,476.7,0,0.11,-0.67,35.381659,140.280632,1,7639,427,0,4767,933,1011,18934,0,35381659,140280632,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.8,17.1,7657,42.4,0,489.3,0,0,-0.69,35.381647,140.280634,1,7657,424,0,4893,931,1000,18204,0,35381647,140280634,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,260.9,17.2,7571,42.3,0,499.3,0,0.04,-0.74,35.381636,140.280636,1,7571,423,0,4993,926,1004,17537,0,35381636,140280636,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261,17.3,7409,42.1,0,505.7,0,0.01,-0.77,35.381626,140.280639,1,7409,421,0,5057,923,1001,16928,0,35381626,140280639,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.1,17.4,7560,42.1,0,509.7,0,-0.02,-0.76,35.381616,140.280642,1,7560,421,0,5097,924,998,16373,0,35381616,140280642,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.2,17.5,7378,41.9,0,514.1,0,0,-0.8,35.381606,140.280649,1,7378,419,0,5141,920,1000,15717,0,35381606,140280649,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.3,17.6,7408,42,0,518.7,0,-0.13,-0.77,35.381596,140.280656,1,7408,420,0,5187,923,987,15235,0,35381596,140280656,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.4,17.7,7411,42.1,0,522.9,0,-0.08,-0.71,35.381589,140.280664,1,7411,421,0,5229,929,992,14417,0,35381589,140280664,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.5,17.8,7395,42.5,0,527.7,0,-0.25,-0.75,35.381581,140.280676,1,7395,425,0,5277,925,975,13579,0,35381581,140280676,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.6,17.9,7405,43.1,0,532.4,0,-0.15,-0.79,35.381576,140.280686,1,7405,431,0,5324,921,985,12904,0,35381576,140280686,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.7,18,7528,43.8,0,536.3,0,-0.17,-0.79,35.381571,140.280697,1,7528,438,0,5363,921,983,12280,0,35381571,140280697,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.8,18.1,7662,44.6,0,539.4,0,-0.07,-0.78,35.381566,140.280709,1,7662,446,0,5394,922,993,11632,0,35381566,140280709,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,261.9,18.2,7679,44.8,0,543,0,-0.13,-0.8,35.381562,140.280722,1,7679,448,0,5430,920,987,10978,0,35381562,140280722,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262,18.3,7702,45.1,0,545.7,0,-0.12,-0.74,35.381561,140.280736,1,7702,451,0,5457,926,988,10495,0,35381561,140280736,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.1,18.4,7810,45.7,0,548.6,0,-0.15,-0.66,35.381559,140.280749,1,7810,457,0,5486,934,985,9740,0,35381559,140280749,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.2,18.5,7737,46.1,0,551.5,0,-0.16,-0.51,35.381561,140.280764,1,7737,461,0,5515,949,984,9048,0,35381561,140280764,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.3,18.6,7718,46.6,0,553.5,0,-0.2,-0.37,35.381562,140.280777,1,7718,466,0,5535,963,980,8465,0,35381562,140280777,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.4,18.7,7721,47.4,0,555.4,0,-0.21,-0.2,35.381564,140.280791,1,7721,474,0,5554,980,979,7928,0,35381564,140280791,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.5,18.8,7645,48.1,0,557.5,0,-0.18,0,35.381569,140.280804,1,7645,481,0,5575,1000,982,7403,0,35381569,140280804,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.6,18.9,7754,48.8,0,559.5,0,-0.21,0.18,35.381572,140.280817,1,7754,488,0,5595,1018,979,6924,0,35381572,140280817,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.7,19,7908,49.5,0,561.9,0,-0.1,0.33,35.381579,140.280832,1,7908,495,0,5619,1033,990,6617,0,35381579,140280832,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.8,19.1,8090,50.1,0,564.2,0,-0.09,0.5,35.381584,140.280846,1,8090,501,0,5642,1050,991,6593,0,35381584,140280846,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,262.9,19.2,8360,50.4,0,565.9,0,-0.1,0.61,35.381589,140.280859,1,8360,504,0,5659,1061,990,6602,0,35381589,140280859,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263,19.3,8465,50.4,0,567,0,-0.24,0.77,35.381592,140.280874,1,8465,504,0,5670,1077,976,6719,0,35381592,140280874,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.1,19.4,8684,51.1,0,568.1,0,-0.32,0.85,35.381597,140.280889,1,8684,511,0,5681,1085,968,6921,0,35381597,140280889,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.2,19.5,8896,52.2,0,569.2,0,-0.19,0.94,35.381601,140.280904,1,8896,522,0,5692,1094,981,7241,0,35381601,140280904,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.3,19.6,9003,53.4,0,571.1,0,-0.02,0.96,35.381602,140.280919,1,9003,534,0,5711,1096,998,7670,0,35381602,140280919,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.4,19.7,8940,53.8,0,573.8,0,0.09,1.02,35.381604,140.280936,1,8940,538,0,5738,1102,1009,8201,0,35381604,140280936,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.5,19.8,9074,53.3,0,576.6,0,0,0.99,35.381604,140.280952,1,9074,533,0,5766,1099,1000,8630,0,35381604,140280952,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.6,19.9,9198,53,0,580.3,0,-0.1,1.02,35.381602,140.280969,1,9198,530,0,5803,1102,990,9252,0,35381602,140280969,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.7,20,9239,53.2,0,584,0,-0.17,0.93,35.381599,140.280986,1,9239,532,0,5840,1093,983,9762,0,35381599,140280986,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.8,20.1,9262,53.7,0,587.2,0,-0.08,0.96,35.381596,140.280999,1,9262,537,0,5872,1096,992,10398,0,35381596,140280999,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,263.9,20.2,9383,54.4,0,591.1,0,-0.08,0.93,35.381591,140.281016,1,9383,544,0,5911,1093,992,10970,0,35381591,140281016,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264,20.3,9243,54.5,0,595,0,-0.09,0.93,35.381584,140.281029,1,9243,545,0,5950,1093,991,11558,0,35381584,140281029,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.1,20.4,9210,54.6,0,598,0,-0.2,0.9,35.381576,140.281044,1,9210,546,0,5980,1090,980,12076,0,35381576,140281044,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.2,20.5,9108,55.3,0,601.5,0,-0.18,0.95,35.381567,140.281057,1,9108,553,0,6015,1095,982,12657,0,35381567,140281057,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.3,20.6,9451,56.1,0,604.6,0,-0.13,0.9,35.381557,140.281069,1,9451,561,0,6046,1090,987,13007,0,35381557,140281069,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.4,20.7,9299,56.6,0,606.9,0,-0.07,0.89,35.381547,140.281079,1,9299,566,0,6069,1089,993,13646,0,35381547,140281079,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.5,20.8,9335,57,0,609,0,0.03,0.89,35.381536,140.281089,1,9335,570,0,6090,1089,1003,14099,0,35381536,140281089,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.6,20.9,9422,57.2,0,610.9,0,0.24,0.91,35.381524,140.281099,1,9422,572,0,6109,1091,1024,14578,0,35381524,140281099,340,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.7,21,9326,56.9,0,612.4,0,0.37,0.95,35.381511,140.281106,1,9326,569,0,6124,1095,1037,15025,0,35381511,140281106,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.8,21.1,8756,55.5,0,611.8,0,0.35,0.92,35.381497,140.281112,1,8756,555,0,6118,1092,1035,15461,0,35381497,140281112,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,264.9,21.2,8395,53.9,0,602.9,0,0.35,0.97,35.381484,140.281117,1,8395,539,0,6029,1097,1035,15925,0,35381484,140281117,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265,21.3,8379,53,0,588.7,0,0.39,0.95,35.381471,140.281122,1,8379,530,0,5887,1095,1039,16344,0,35381471,140281122,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.1,21.4,8135,51.7,0,566.5,0,0.38,0.88,35.381457,140.281124,1,8135,517,0,5665,1088,1038,16871,0,35381457,140281124,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.2,21.5,7961,49.9,0,539.6,0,0.19,0.89,35.381444,140.281124,1,7961,499,0,5396,1089,1019,17437,0,35381444,140281124,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.3,21.6,8381,48.8,0,516.1,0,0.05,0.95,35.381431,140.281122,1,8381,488,0,5161,1095,1005,18055,0,35381431,140281122,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.4,21.7,8399,49.6,0,497.5,0,0.09,0.91,35.381419,140.281119,1,8399,496,0,4975,1091,1009,18551,0,35381419,140281119,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.5,21.8,8418,50.4,0,492.1,0,0.1,0.84,35.381407,140.281114,1,8418,504,0,4921,1084,1010,19269,0,35381407,140281114,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.6,21.9,8281,49.9,0,495.8,0,0.09,0.87,35.381397,140.281107,1,8281,499,0,4958,1087,1009,19871,0,35381397,140281107,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.7,22,8286,49.5,0,507.3,0,-0.03,0.86,35.381386,140.281101,1,8286,495,0,5073,1086,997,20294,0,35381386,140281101,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.8,22.1,8342,49.4,0,524.2,0,0.04,0.85,35.381376,140.281092,1,8342,494,0,5242,1085,1004,20980,0,35381376,140281092,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,265.9,22.2,8472,49.5,0,539.6,0,-0.07,0.88,35.381367,140.281081,1,8472,495,0,5396,1088,993,21719,0,35381367,140281081,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266,22.3,8417,49.4,0,548.9,0,0.07,0.95,35.381359,140.281071,1,8417,494,0,5489,1095,1007,22284,0,35381359,140281071,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.1,22.4,8587,49.5,0,556.7,0,-0.05,0.98,35.381351,140.281059,1,8587,495,0,5567,1098,995,22643,0,35381351,140281059,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.2,22.5,8539,49.5,0,561.7,0,0.05,0.96,35.381344,140.281046,1,8539,495,0,5617,1096,1005,23185,0,35381344,140281046,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.3,22.6,8612,49.2,0,566.5,0,-0.13,0.93,35.381339,140.281032,1,8612,492,0,5665,1093,987,23876,0,35381339,140281032,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.4,22.7,8436,49.4,0,570.6,0,-0.12,0.9,35.381336,140.281017,1,8436,494,0,5706,1090,988,24572,0,35381336,140281017,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.5,22.8,8631,49.8,0,573.4,0,-0.22,0.86,35.381332,140.281002,1,8631,498,0,5734,1086,978,25231,0,35381332,140281002,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.6,22.9,8669,50.5,0,576.1,0,-0.13,0.86,35.381331,140.280987,1,8669,505,0,5761,1086,987,25839,0,35381331,140280987,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.7,23,8819,51.2,0,578.6,0,-0.13,0.79,35.381331,140.280972,1,8819,512,0,5786,1079,987,26472,0,35381331,140280972,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.8,23.1,8700,51.7,0,581.2,0,-0.14,0.71,35.381331,140.280956,1,8700,517,0,5812,1071,986,27080,0,35381331,140280956,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,266.9,23.2,9030,51.9,0,583.4,0,-0.25,0.59,35.381334,140.280941,1,9030,519,0,5834,1059,975,27652,0,35381334,140280941,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267,23.3,8906,52.6,0,586.5,0,-0.32,0.43,35.381337,140.280924,1,8906,526,0,5865,1043,968,28144,0,35381337,140280924,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.1,23.4,8894,53.7,0,589.1,0,-0.34,0.17,35.381341,140.280909,1,8894,537,0,5891,1017,966,28579,0,35381341,140280909,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.2,23.5,8932,54.9,0,591.8,0,-0.32,-0.03,35.381347,140.280894,1,8932,549,0,5918,997,968,29147,0,35381347,140280894,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.3,23.6,9022,56.1,0,594.4,0,-0.34,-0.27,35.381352,140.280879,1,9022,561,0,5944,973,966,29485,0,35381352,140280879,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.4,23.7,9230,57.2,0,596.5,0,-0.23,-0.51,35.381359,140.280864,1,9230,572,0,5965,949,977,29757,0,35381359,140280864,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.5,23.8,9410,58.4,0,599.1,0,-0.17,-0.64,35.381367,140.280849,1,9410,584,0,5991,936,983,29893,0,35381367,140280849,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.6,23.9,9680,59.2,0,602.3,0,-0.12,-0.73,35.381374,140.280834,1,9680,592,0,6023,927,988,29843,0,35381374,140280834,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.7,24,9874,59.4,0,604.6,0,-0.18,-0.84,35.381379,140.280817,1,9874,594,0,6046,916,982,29680,0,35381379,140280817,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.8,24.1,9914,59.9,0,606.7,0,-0.28,-0.76,35.381386,140.280801,1,9914,599,0,6067,924,972,29485,0,35381386,140280801,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,267.9,24.2,10051,60.8,0,608.7,0,-0.24,-0.6,35.381391,140.280784,1,10051,608,0,6087,940,976,29150,0,35381391,140280784,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268,24.3,10005,61.8,0,609.5,0,-0.16,-0.34,35.381394,140.280766,1,10005,618,0,6095,966,984,28734,0,35381394,140280766,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.1,24.4,10056,62.7,0,609.9,0,-0.08,-0.08,35.381397,140.280747,1,10056,627,0,6099,992,992,28405,0,35381397,140280747,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.2,24.5,9996,62.9,0,611.1,0,-0.1,0.33,35.381401,140.280729,1,9996,629,0,6111,1033,990,28053,0,35381401,140280729,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.3,24.6,10268,63.1,0,612.8,0,-0.19,0.59,35.381401,140.280711,1,10268,631,0,6128,1059,981,27654,0,35381401,140280711,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.4,24.7,10293,63.6,0,615.2,0,-0.13,0.76,35.381402,140.280691,1,10293,636,0,6152,1076,987,27517,0,35381402,140280691,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.5,24.8,10643,64.4,0,618.7,0,-0.03,0.92,35.381404,140.280672,1,10643,644,0,6187,1092,997,27472,0,35381404,140280672,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.6,24.9,10664,64.8,0,622.5,0,0.18,1,35.381406,140.280652,1,10664,648,0,6225,1100,1018,27707,0,35381406,140280652,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.7,25,10513,64.5,0,627.5,0,0.11,0.99,35.381409,140.280632,1,10513,645,0,6275,1099,1011,27898,0,35381409,140280632,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.8,25.1,10828,63.6,0,632.8,0,-0.02,1.14,35.381414,140.280614,1,10828,636,0,6328,1114,998,28310,0,35381414,140280614,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,268.9,25.2,10469,63.2,0,637.2,0,0.04,1.22,35.381419,140.280594,1,10469,632,0,6372,1122,1004,28681,0,35381419,140280594,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269,25.3,10515,64,0,642,0,-0.03,1.15,35.381426,140.280576,1,10515,640,0,6420,1115,997,28971,0,35381426,140280576,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.1,25.4,10578,63.3,0,645.6,0,0.09,1.19,35.381432,140.280559,1,10578,633,0,6456,1119,1009,29528,0,35381432,140280559,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.2,25.5,10712,62.8,0,648.5,0,-0.19,1.2,35.381441,140.280542,1,10712,628,0,6485,1120,981,29882,0,35381441,140280542,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.3,25.6,10561,63.6,0,650.8,0,-0.04,1.17,35.381451,140.280526,1,10561,636,0,6508,1117,996,30287,0,35381451,140280526,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.4,25.7,10400,63.9,0,653.1,0,-0.13,1.1,35.381461,140.280514,1,10400,639,0,6531,1110,987,31014,0,35381461,140280514,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.5,25.8,10400,63.9,0,653.1,0,-0.13,1.1,35.381461,140.280514,1,10400,639,0,6531,1110,987,31014,0,35381461,140280514,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.6,25.9,10587,64.2,0,654.9,0,-0.07,1.14,35.381474,140.280501,1,10587,642,0,6549,1114,993,31463,0,35381474,140280501,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.7,26,10576,64.5,0,656.9,0,-0.15,1.14,35.381486,140.280487,1,10576,645,0,6569,1114,985,31876,0,35381486,140280487,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.8,26.1,10567,65,0,658.5,0,-0.16,1.17,35.381499,140.280477,1,10567,650,0,6585,1117,984,32302,0,35381499,140280477,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,269.9,26.2,10814,65.4,0,659.5,0,-0.16,1.12,35.381514,140.280467,1,10814,654,0,6595,1112,984,32735,0,35381514,140280467,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270,26.3,10853,66.1,0,661,0,-0.19,1.18,35.381529,140.280459,1,10853,661,0,6610,1118,981,33332,0,35381529,140280459,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.1,26.4,10986,66.7,0,663,0,-0.18,1.14,35.381544,140.280452,1,10986,667,0,6630,1114,982,33633,0,35381544,140280452,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.2,26.5,10881,67.2,0,664.9,0,-0.18,1.22,35.381559,140.280447,1,10881,672,0,6649,1122,982,34098,0,35381559,140280447,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.3,26.6,10873,68.1,0,667.3,0,-0.1,1.17,35.381576,140.280442,1,10873,681,0,6673,1117,990,34486,0,35381576,140280442,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.4,26.7,10830,68.6,0,669.6,0,-0.03,1.12,35.381592,140.280439,1,10830,686,0,6696,1112,997,34947,0,35381592,140280439,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.5,26.8,10974,68.7,0,671.3,0,-0.13,1.17,35.381609,140.280439,1,10974,687,0,6713,1117,987,35406,0,35381609,140280439,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.6,26.9,11111,68.8,0,673.1,0,-0.08,1.15,35.381626,140.280439,1,11111,688,0,6731,1115,992,35773,0,35381626,140280439,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.7,27,11113,69.5,0,674.5,0,-0.17,1.06,35.381642,140.280441,1,11113,695,0,6745,1106,983,139,0,35381642,140280441,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.8,27.1,11191,69.9,0,675.6,0,-0.11,1.05,35.381659,140.280444,1,11191,699,0,6756,1105,989,630,0,35381659,140280444,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,270.9,27.2,11181,70.2,0,677,0,-0.16,1.09,35.381676,140.280447,1,11181,702,0,6770,1109,984,990,0,35381676,140280447,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271,27.3,11329,71,0,678.7,0,-0.09,1.15,35.381692,140.280454,1,11329,710,0,6787,1115,991,1324,0,35381692,140280454,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.1,27.4,11409,71.3,0,680.2,0,0.01,1.22,35.381709,140.280461,1,11409,713,0,6802,1122,1001,1761,0,35381709,140280461,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.2,27.5,11456,71.5,0,682,0,-0.04,1.25,35.381726,140.280469,1,11456,715,0,6820,1125,996,2077,0,35381726,140280469,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.3,27.6,11554,71.4,0,683.9,0,-0.01,1.3,35.381742,140.280479,1,11554,714,0,6839,1130,999,2389,0,35381742,140280479,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.4,27.7,11587,71.5,0,685.1,0,-0.07,1.27,35.381757,140.280489,1,11587,715,0,6851,1127,993,2711,0,35381757,140280489,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.5,27.8,11616,71.8,0,686.4,0,-0.1,1.07,35.381772,140.280502,1,11616,718,0,6864,1107,990,3088,0,35381772,140280502,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.6,27.9,11682,71.9,0,687.9,0,-0.13,0.95,35.381786,140.280516,1,11682,719,0,6879,1095,987,3609,0,35381786,140280516,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.7,28,11659,72.4,0,689.2,0,-0.11,0.87,35.381799,140.280531,1,11659,724,0,6892,1087,989,4019,0,35381799,140280531,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.8,28.1,11661,73,0,690.5,0,-0.09,0.77,35.381811,140.280547,1,11661,730,0,6905,1077,991,4372,0,35381811,140280547,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,271.9,28.2,11783,73.1,0,692,0,-0.11,0.72,35.381822,140.280564,1,11783,731,0,6920,1072,989,4777,0,35381822,140280564,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272,28.3,11818,73.4,0,693,0,-0.18,0.7,35.381832,140.280582,1,11818,734,0,6930,1070,982,5085,0,35381832,140280582,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.1,28.4,11942,74,0,693.5,0,-0.12,0.72,35.381844,140.280601,1,11942,740,0,6935,1072,988,5279,0,35381844,140280601,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.2,28.5,11997,74.6,0,693.9,0,-0.17,0.7,35.381854,140.280621,1,11997,746,0,6939,1070,983,5490,0,35381854,140280621,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.3,28.6,12072,75,0,694.4,0,-0.14,0.66,35.381864,140.280639,1,12072,750,0,6944,1066,986,5717,0,35381864,140280639,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.4,28.7,12128,75.6,0,694.8,0,-0.15,0.65,35.381872,140.280661,1,12128,756,0,6948,1065,985,5944,0,35381872,140280661,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.5,28.8,12177,76.3,0,695,0,-0.14,0.68,35.381881,140.280681,1,12177,763,0,6950,1068,986,6158,0,35381881,140280681,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.6,28.9,12232,76.6,0,695.2,0,-0.14,0.62,35.381889,140.280702,1,12232,766,0,6952,1062,986,6319,0,35381889,140280702,320,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.7,29,12285,77.1,0,694.8,0,-0.17,0.59,35.381896,140.280724,1,12285,771,0,6948,1059,983,6539,0,35381896,140280724,330,11,86,254,280
SN13239_120425_14H52,8,8,34,1,34,272.8,29.1,12371,77.8,0,693.9,0,-0.12,0.57,35.381902,140.280746,1,12371,778,0,6939,1057,988,6723,0,35381902,140280746,330,11,86,254,280
